Iterations,Accuracy (%),Attack,Aggregator,Optimizer,seed,LR
720,13.37139423076923,BF,KRUM,Baseline,0,0.01
750,20.352564102564102,BF,KRUM,Baseline,0,0.01
780,11.368189102564102,BF,KRUM,Baseline,0,0.01
810,11.368189102564102,BF,KRUM,Baseline,0,0.01
840,11.368189102564102,BF,KRUM,Baseline,0,0.01
870,11.368189102564102,BF,KRUM,Baseline,0,0.01
900,9.835737179487179,BF,KRUM,Baseline,0,0.01
930,9.835737179487179,BF,KRUM,Baseline,0,0.01
960,11.368189102564102,BF,KRUM,Baseline,0,0.01
990,11.368189102564102,BF,KRUM,Baseline,0,0.01
1020,11.368189102564102,BF,KRUM,Baseline,0,0.01
1050,11.368189102564102,BF,KRUM,Baseline,0,0.01
1080,11.368189102564102,BF,KRUM,Baseline,0,0.01
1110,11.368189102564102,BF,KRUM,Baseline,0,0.01
1140,11.368189102564102,BF,KRUM,Baseline,0,0.01
1170,11.788862179487179,BF,KRUM,Baseline,0,0.01
1200,12.570112179487179,BF,KRUM,Baseline,0,0.01
1230,11.368189102564102,BF,KRUM,Baseline,0,0.01
1260,11.368189102564102,BF,KRUM,Baseline,0,0.01
1290,11.368189102564102,BF,KRUM,Baseline,0,0.01
1320,11.368189102564102,BF,KRUM,Baseline,0,0.01
1350,11.368189102564102,BF,KRUM,Baseline,0,0.01
1380,11.368189102564102,BF,KRUM,Baseline,0,0.01
1410,11.368189102564102,BF,KRUM,Baseline,0,0.01
1440,11.368189102564102,BF,KRUM,Baseline,0,0.01
1470,11.648637820512821,BF,KRUM,Baseline,0,0.01
1500,11.368189102564102,BF,KRUM,Baseline,0,0.01
30,29.787660256410255,mimic,CM,Byz-NSGDM,0,0.01
60,41.08573717948718,mimic,CM,Byz-NSGDM,0,0.01
90,47.005208333333336,mimic,CM,Byz-NSGDM,0,0.01
120,50.37059294871795,mimic,CM,Byz-NSGDM,0,0.01
150,53.024839743589745,mimic,CM,Byz-NSGDM,0,0.01
180,55.01802884615385,mimic,CM,Byz-NSGDM,0,0.01
210,56.84094551282051,mimic,CM,Byz-NSGDM,0,0.01
240,58.102964743589745,mimic,CM,Byz-NSGDM,0,0.01
270,57.58213141025641,mimic,CM,Byz-NSGDM,0,0.01
300,56.63060897435897,mimic,CM,Byz-NSGDM,0,0.01
330,56.350160256410255,mimic,CM,Byz-NSGDM,0,0.01
360,54.69751602564103,mimic,CM,Byz-NSGDM,0,0.01
390,53.205128205128204,mimic,CM,Byz-NSGDM,0,0.01
420,50.72115384615385,mimic,CM,Byz-NSGDM,0,0.01
450,48.31730769230769,mimic,CM,Byz-NSGDM,0,0.01
480,46.93509615384615,mimic,CM,Byz-NSGDM,0,0.01
510,46.33413461538461,mimic,CM,Byz-NSGDM,0,0.01
540,46.45432692307692,mimic,CM,Byz-NSGDM,0,0.01
570,46.96514423076923,mimic,CM,Byz-NSGDM,0,0.01
600,47.85657051282051,mimic,CM,Byz-NSGDM,0,0.01
630,48.67788461538461,mimic,CM,Byz-NSGDM,0,0.01
660,49.75961538461539,mimic,CM,Byz-NSGDM,0,0.01
690,50.76121794871795,mimic,CM,Byz-NSGDM,0,0.01
720,51.171875,mimic,CM,Byz-NSGDM,0,0.01
750,52.15344551282051,mimic,CM,Byz-NSGDM,0,0.01
780,52.95472756410256,mimic,CM,Byz-NSGDM,0,0.01
810,53.73597756410256,mimic,CM,Byz-NSGDM,0,0.01
840,54.296875,mimic,CM,Byz-NSGDM,0,0.01
870,55.078125,mimic,CM,Byz-NSGDM,0,0.01
900,55.66907051282051,mimic,CM,Byz-NSGDM,0,0.01
930,56.04967948717949,mimic,CM,Byz-NSGDM,0,0.01
960,56.50040064102564,mimic,CM,Byz-NSGDM,0,0.01
990,57.09134615384615,mimic,CM,Byz-NSGDM,0,0.01
1020,57.49198717948718,mimic,CM,Byz-NSGDM,0,0.01
1050,58.04286858974359,mimic,CM,Byz-NSGDM,0,0.01
1080,58.38341346153846,mimic,CM,Byz-NSGDM,0,0.01
1110,58.61378205128205,mimic,CM,Byz-NSGDM,0,0.01
1140,58.96434294871795,mimic,CM,Byz-NSGDM,0,0.01
1170,59.17467948717949,mimic,CM,Byz-NSGDM,0,0.01
1200,59.57532051282051,mimic,CM,Byz-NSGDM,0,0.01
1230,60.06610576923077,mimic,CM,Byz-NSGDM,0,0.01
1260,60.47676282051282,mimic,CM,Byz-NSGDM,0,0.01
1290,60.8974358974359,mimic,CM,Byz-NSGDM,0,0.01
1320,61.09775641025641,mimic,CM,Byz-NSGDM,0,0.01
1350,61.25801282051282,mimic,CM,Byz-NSGDM,0,0.01
1380,61.44831730769231,mimic,CM,Byz-NSGDM,0,0.01
1410,61.57852564102564,mimic,CM,Byz-NSGDM,0,0.01
1440,61.76883012820513,mimic,CM,Byz-NSGDM,0,0.01
1470,61.94911858974359,mimic,CM,Byz-NSGDM,0,0.01
1500,62.109375,mimic,CM,Byz-NSGDM,0,0.01
30,63.171073717948715,mimic,CM,Byz-NSGDM,0,0.1
60,72.93669871794872,mimic,CM,Byz-NSGDM,0,0.1
90,82.17147435897436,mimic,CM,Byz-NSGDM,0,0.1
120,85.94751602564102,mimic,CM,Byz-NSGDM,0,0.1
150,88.14102564102564,mimic,CM,Byz-NSGDM,0,0.1
180,89.13261217948718,mimic,CM,Byz-NSGDM,0,0.1
210,89.87379807692308,mimic,CM,Byz-NSGDM,0,0.1
240,90.3545673076923,mimic,CM,Byz-NSGDM,0,0.1
270,91.06570512820512,mimic,CM,Byz-NSGDM,0,0.1
300,90.85536858974359,mimic,CM,Byz-NSGDM,0,0.1
330,91.80689102564102,mimic,CM,Byz-NSGDM,0,0.1
360,91.9170673076923,mimic,CM,Byz-NSGDM,0,0.1
390,91.90705128205128,mimic,CM,Byz-NSGDM,0,0.1
420,92.71834935897436,mimic,CM,Byz-NSGDM,0,0.1
450,92.62820512820512,mimic,CM,Byz-NSGDM,0,0.1
480,93.0889423076923,mimic,CM,Byz-NSGDM,0,0.1
510,93.30929487179488,mimic,CM,Byz-NSGDM,0,0.1
540,93.0889423076923,mimic,CM,Byz-NSGDM,0,0.1
570,93.28926282051282,mimic,CM,Byz-NSGDM,0,0.1
600,93.44951923076923,mimic,CM,Byz-NSGDM,0,0.1
630,93.76001602564102,mimic,CM,Byz-NSGDM,0,0.1
660,93.75,mimic,CM,Byz-NSGDM,0,0.1
690,93.59975961538461,mimic,CM,Byz-NSGDM,0,0.1
720,94.19070512820512,mimic,CM,Byz-NSGDM,0,0.1
750,94.03044871794872,mimic,CM,Byz-NSGDM,0,0.1
780,94.04046474358974,mimic,CM,Byz-NSGDM,0,0.1
810,94.28084935897436,mimic,CM,Byz-NSGDM,0,0.1
840,94.04046474358974,mimic,CM,Byz-NSGDM,0,0.1
870,94.40104166666667,mimic,CM,Byz-NSGDM,0,0.1
900,94.59134615384616,mimic,CM,Byz-NSGDM,0,0.1
930,94.44110576923077,mimic,CM,Byz-NSGDM,0,0.1
960,94.79166666666667,mimic,CM,Byz-NSGDM,0,0.1
990,94.69150641025641,mimic,CM,Byz-NSGDM,0,0.1
1020,94.71153846153847,mimic,CM,Byz-NSGDM,0,0.1
1050,94.73157051282051,mimic,CM,Byz-NSGDM,0,0.1
1080,94.90184294871794,mimic,CM,Byz-NSGDM,0,0.1
1110,94.98197115384616,mimic,CM,Byz-NSGDM,0,0.1
1140,95.05208333333333,mimic,CM,Byz-NSGDM,0,0.1
1170,95.2724358974359,mimic,CM,Byz-NSGDM,0,0.1
1200,95.12219551282051,mimic,CM,Byz-NSGDM,0,0.1
1230,95.28245192307692,mimic,CM,Byz-NSGDM,0,0.1
1260,95.24238782051282,mimic,CM,Byz-NSGDM,0,0.1
1290,95.22235576923077,mimic,CM,Byz-NSGDM,0,0.1
1320,95.20232371794872,mimic,CM,Byz-NSGDM,0,0.1
1350,95.16225961538461,mimic,CM,Byz-NSGDM,0,0.1
1380,95.20232371794872,mimic,CM,Byz-NSGDM,0,0.1
1410,95.47275641025641,mimic,CM,Byz-NSGDM,0,0.1
1440,95.46274038461539,mimic,CM,Byz-NSGDM,0,0.1
1470,95.65304487179488,mimic,CM,Byz-NSGDM,0,0.1
1500,95.55288461538461,mimic,CM,Byz-NSGDM,0,0.1
30,81.2099358974359,BF,RFA,Baseline,0,0.01
60,79.3770032051282,BF,RFA,Baseline,0,0.01
90,82.52203525641026,BF,RFA,Baseline,0,0.01
120,83.66386217948718,BF,RFA,Baseline,0,0.01
150,84.90584935897436,BF,RFA,Baseline,0,0.01
180,84.98597756410257,BF,RFA,Baseline,0,0.01
210,80.98958333333333,BF,RFA,Baseline,0,0.01
240,84.03445512820512,BF,RFA,Baseline,0,0.01
270,85.59695512820512,BF,RFA,Baseline,0,0.01
300,83.92427884615384,BF,RFA,Baseline,0,0.01
330,82.06129807692308,BF,RFA,Baseline,0,0.01
360,83.34334935897436,BF,RFA,Baseline,0,0.01
390,84.65544871794872,BF,RFA,Baseline,0,0.01
420,81.97115384615384,BF,RFA,Baseline,0,0.01
450,80.98958333333333,BF,RFA,Baseline,0,0.01
480,9.815705128205128,BF,RFA,Baseline,0,0.01
510,9.815705128205128,BF,RFA,Baseline,0,0.01
540,9.815705128205128,BF,RFA,Baseline,0,0.01
570,9.815705128205128,BF,RFA,Baseline,0,0.01
600,9.815705128205128,BF,RFA,Baseline,0,0.01
630,9.815705128205128,BF,RFA,Baseline,0,0.01
660,9.815705128205128,BF,RFA,Baseline,0,0.01
690,9.815705128205128,BF,RFA,Baseline,0,0.01
720,9.815705128205128,BF,RFA,Baseline,0,0.01
750,9.815705128205128,BF,RFA,Baseline,0,0.01
780,9.815705128205128,BF,RFA,Baseline,0,0.01
810,9.815705128205128,BF,RFA,Baseline,0,0.01
840,9.815705128205128,BF,RFA,Baseline,0,0.01
870,9.815705128205128,BF,RFA,Baseline,0,0.01
900,9.815705128205128,BF,RFA,Baseline,0,0.01
930,9.815705128205128,BF,RFA,Baseline,0,0.01
960,9.815705128205128,BF,RFA,Baseline,0,0.01
990,9.815705128205128,BF,RFA,Baseline,0,0.01
1020,9.815705128205128,BF,RFA,Baseline,0,0.01
1050,9.815705128205128,BF,RFA,Baseline,0,0.01
1080,9.815705128205128,BF,RFA,Baseline,0,0.01
1110,9.815705128205128,BF,RFA,Baseline,0,0.01
1140,9.815705128205128,BF,RFA,Baseline,0,0.01
1170,9.815705128205128,BF,RFA,Baseline,0,0.01
1200,9.815705128205128,BF,RFA,Baseline,0,0.01
1230,9.815705128205128,BF,RFA,Baseline,0,0.01
1260,9.815705128205128,BF,RFA,Baseline,0,0.01
1290,9.815705128205128,BF,RFA,Baseline,0,0.01
1320,9.815705128205128,BF,RFA,Baseline,0,0.01
1350,9.815705128205128,BF,RFA,Baseline,0,0.01
1380,9.815705128205128,BF,RFA,Baseline,0,0.01
1410,9.815705128205128,BF,RFA,Baseline,0,0.01
1440,9.815705128205128,BF,RFA,Baseline,0,0.01
1470,9.815705128205128,BF,RFA,Baseline,0,0.01
1500,9.815705128205128,BF,RFA,Baseline,0,0.01
30,63.802083333333336,mimic,RFA,Byz-NSGDM,0,0.1
60,73.13701923076923,mimic,RFA,Byz-NSGDM,0,0.1
90,82.14142628205128,mimic,RFA,Byz-NSGDM,0,0.1
120,85.87740384615384,mimic,RFA,Byz-NSGDM,0,0.1
150,88.10096153846153,mimic,RFA,Byz-NSGDM,0,0.1
180,89.13261217948718,mimic,RFA,Byz-NSGDM,0,0.1
210,89.85376602564102,mimic,RFA,Byz-NSGDM,0,0.1
240,90.37459935897436,mimic,RFA,Byz-NSGDM,0,0.1
270,91.10576923076923,mimic,RFA,Byz-NSGDM,0,0.1
300,90.8954326923077,mimic,RFA,Byz-NSGDM,0,0.1
330,91.81690705128206,mimic,RFA,Byz-NSGDM,0,0.1
360,91.88701923076923,mimic,RFA,Byz-NSGDM,0,0.1
390,91.86698717948718,mimic,RFA,Byz-NSGDM,0,0.1
420,92.6582532051282,mimic,RFA,Byz-NSGDM,0,0.1
450,92.6181891025641,mimic,RFA,Byz-NSGDM,0,0.1
480,93.09895833333333,mimic,RFA,Byz-NSGDM,0,0.1
510,93.2792467948718,mimic,RFA,Byz-NSGDM,0,0.1
540,93.07892628205128,mimic,RFA,Byz-NSGDM,0,0.1
570,93.25921474358974,mimic,RFA,Byz-NSGDM,0,0.1
600,93.3994391025641,mimic,RFA,Byz-NSGDM,0,0.1
630,93.75,mimic,RFA,Byz-NSGDM,0,0.1
660,93.7900641025641,mimic,RFA,Byz-NSGDM,0,0.1
690,93.61979166666667,mimic,RFA,Byz-NSGDM,0,0.1
720,94.24078525641026,mimic,RFA,Byz-NSGDM,0,0.1
750,94.12059294871794,mimic,RFA,Byz-NSGDM,0,0.1
780,94.1005608974359,mimic,RFA,Byz-NSGDM,0,0.1
810,94.25080128205128,mimic,RFA,Byz-NSGDM,0,0.1
840,94.12059294871794,mimic,RFA,Byz-NSGDM,0,0.1
870,94.4110576923077,mimic,RFA,Byz-NSGDM,0,0.1
900,94.59134615384616,mimic,RFA,Byz-NSGDM,0,0.1
930,94.44110576923077,mimic,RFA,Byz-NSGDM,0,0.1
960,94.81169871794872,mimic,RFA,Byz-NSGDM,0,0.1
990,94.67147435897436,mimic,RFA,Byz-NSGDM,0,0.1
1020,94.75160256410257,mimic,RFA,Byz-NSGDM,0,0.1
1050,94.72155448717949,mimic,RFA,Byz-NSGDM,0,0.1
1080,94.87179487179488,mimic,RFA,Byz-NSGDM,0,0.1
1110,95.02203525641026,mimic,RFA,Byz-NSGDM,0,0.1
1140,94.99198717948718,mimic,RFA,Byz-NSGDM,0,0.1
1170,95.2724358974359,mimic,RFA,Byz-NSGDM,0,0.1
1200,95.18229166666667,mimic,RFA,Byz-NSGDM,0,0.1
1230,95.26241987179488,mimic,RFA,Byz-NSGDM,0,0.1
1260,95.22235576923077,mimic,RFA,Byz-NSGDM,0,0.1
1290,95.21233974358974,mimic,RFA,Byz-NSGDM,0,0.1
1320,95.16225961538461,mimic,RFA,Byz-NSGDM,0,0.1
1350,95.22235576923077,mimic,RFA,Byz-NSGDM,0,0.1
1380,95.1923076923077,mimic,RFA,Byz-NSGDM,0,0.1
1410,95.47275641025641,mimic,RFA,Byz-NSGDM,0,0.1
1440,95.55288461538461,mimic,RFA,Byz-NSGDM,0,0.1
1470,95.6630608974359,mimic,RFA,Byz-NSGDM,0,0.1
1500,95.6229967948718,mimic,RFA,Byz-NSGDM,0,0.1
30,66.37620192307692,LF,CM,Byz-NSGDM,0,0.1
60,80.078125,LF,CM,Byz-NSGDM,0,0.1
90,74.86979166666667,LF,CM,Byz-NSGDM,0,0.1
120,78.79607371794872,LF,CM,Byz-NSGDM,0,0.1
150,81.1298076923077,LF,CM,Byz-NSGDM,0,0.1
180,81.7207532051282,LF,CM,Byz-NSGDM,0,0.1
210,82.4619391025641,LF,CM,Byz-NSGDM,0,0.1
240,83.21314102564102,LF,CM,Byz-NSGDM,0,0.1
270,83.15304487179488,LF,CM,Byz-NSGDM,0,0.1
300,83.50360576923077,LF,CM,Byz-NSGDM,0,0.1
330,83.9443108974359,LF,CM,Byz-NSGDM,0,0.1
360,84.11458333333333,LF,CM,Byz-NSGDM,0,0.1
390,84.43509615384616,LF,CM,Byz-NSGDM,0,0.1
420,84.71554487179488,LF,CM,Byz-NSGDM,0,0.1
450,84.78565705128206,LF,CM,Byz-NSGDM,0,0.1
480,84.96594551282051,LF,CM,Byz-NSGDM,0,0.1
510,85.2764423076923,LF,CM,Byz-NSGDM,0,0.1
540,85.31650641025641,LF,CM,Byz-NSGDM,0,0.1
570,85.16626602564102,LF,CM,Byz-NSGDM,0,0.1
600,85.35657051282051,LF,CM,Byz-NSGDM,0,0.1
630,85.5869391025641,LF,CM,Byz-NSGDM,0,0.1
660,85.70713141025641,LF,CM,Byz-NSGDM,0,0.1
690,85.87740384615384,LF,CM,Byz-NSGDM,0,0.1
720,86.07772435897436,LF,CM,Byz-NSGDM,0,0.1
750,85.79727564102564,LF,CM,Byz-NSGDM,0,0.1
780,85.8573717948718,LF,CM,Byz-NSGDM,0,0.1
810,85.9375,LF,CM,Byz-NSGDM,0,0.1
840,85.83733974358974,LF,CM,Byz-NSGDM,0,0.1
870,85.88741987179488,LF,CM,Byz-NSGDM,0,0.1
900,86.00761217948718,LF,CM,Byz-NSGDM,0,0.1
930,86.25801282051282,LF,CM,Byz-NSGDM,0,0.1
960,86.16786858974359,LF,CM,Byz-NSGDM,0,0.1
990,86.18790064102564,LF,CM,Byz-NSGDM,0,0.1
1020,86.35817307692308,LF,CM,Byz-NSGDM,0,0.1
1050,86.3681891025641,LF,CM,Byz-NSGDM,0,0.1
1080,86.2079326923077,LF,CM,Byz-NSGDM,0,0.1
1110,86.27804487179488,LF,CM,Byz-NSGDM,0,0.1
1140,86.22796474358974,LF,CM,Byz-NSGDM,0,0.1
1170,86.48838141025641,LF,CM,Byz-NSGDM,0,0.1
1200,86.69871794871794,LF,CM,Byz-NSGDM,0,0.1
1230,86.5985576923077,LF,CM,Byz-NSGDM,0,0.1
1260,86.70873397435898,LF,CM,Byz-NSGDM,0,0.1
1290,86.30809294871794,LF,CM,Byz-NSGDM,0,0.1
1320,86.52844551282051,LF,CM,Byz-NSGDM,0,0.1
1350,86.62860576923077,LF,CM,Byz-NSGDM,0,0.1
1380,86.57852564102564,LF,CM,Byz-NSGDM,0,0.1
1410,86.7588141025641,LF,CM,Byz-NSGDM,0,0.1
1440,86.66866987179488,LF,CM,Byz-NSGDM,0,0.1
1470,86.80889423076923,LF,CM,Byz-NSGDM,0,0.1
1500,86.60857371794872,LF,CM,Byz-NSGDM,0,0.1
30,22.97676282051282,mimic,KRUM,Byz-NSGDM,0,0.01
60,35.01602564102564,mimic,KRUM,Byz-NSGDM,0,0.01
90,42.81850961538461,mimic,KRUM,Byz-NSGDM,0,0.01
120,38.97235576923077,mimic,KRUM,Byz-NSGDM,0,0.01
150,37.55008012820513,mimic,KRUM,Byz-NSGDM,0,0.01
180,38.62179487179487,mimic,KRUM,Byz-NSGDM,0,0.01
210,41.59655448717949,mimic,KRUM,Byz-NSGDM,0,0.01
240,45.28245192307692,mimic,KRUM,Byz-NSGDM,0,0.01
270,47.546073717948715,mimic,KRUM,Byz-NSGDM,0,0.01
300,43.60977564102564,mimic,KRUM,Byz-NSGDM,0,0.01
330,41.877003205128204,mimic,KRUM,Byz-NSGDM,0,0.01
360,39.70352564102564,mimic,KRUM,Byz-NSGDM,0,0.01
390,36.68870192307692,mimic,KRUM,Byz-NSGDM,0,0.01
420,35.56690705128205,mimic,KRUM,Byz-NSGDM,0,0.01
450,35.98758012820513,mimic,KRUM,Byz-NSGDM,0,0.01
480,37.01923076923077,mimic,KRUM,Byz-NSGDM,0,0.01
510,38.72195512820513,mimic,KRUM,Byz-NSGDM,0,0.01
540,40.56490384615385,mimic,KRUM,Byz-NSGDM,0,0.01
570,42.20753205128205,mimic,KRUM,Byz-NSGDM,0,0.01
600,43.80008012820513,mimic,KRUM,Byz-NSGDM,0,0.01
630,45.38261217948718,mimic,KRUM,Byz-NSGDM,0,0.01
660,47.135416666666664,mimic,KRUM,Byz-NSGDM,0,0.01
690,48.45753205128205,mimic,KRUM,Byz-NSGDM,0,0.01
720,49.48918269230769,mimic,KRUM,Byz-NSGDM,0,0.01
750,50.46073717948718,mimic,KRUM,Byz-NSGDM,0,0.01
780,51.34214743589744,mimic,KRUM,Byz-NSGDM,0,0.01
810,52.3036858974359,mimic,KRUM,Byz-NSGDM,0,0.01
840,53.205128205128204,mimic,KRUM,Byz-NSGDM,0,0.01
870,53.9463141025641,mimic,KRUM,Byz-NSGDM,0,0.01
900,54.407051282051285,mimic,KRUM,Byz-NSGDM,0,0.01
930,55.1181891025641,mimic,KRUM,Byz-NSGDM,0,0.01
960,55.568910256410255,mimic,KRUM,Byz-NSGDM,0,0.01
990,56.19991987179487,mimic,KRUM,Byz-NSGDM,0,0.01
1020,56.58052884615385,mimic,KRUM,Byz-NSGDM,0,0.01
1050,57.02123397435897,mimic,KRUM,Byz-NSGDM,0,0.01
1080,57.51201923076923,mimic,KRUM,Byz-NSGDM,0,0.01
1110,57.87259615384615,mimic,KRUM,Byz-NSGDM,0,0.01
1140,58.26322115384615,mimic,KRUM,Byz-NSGDM,0,0.01
1170,58.50360576923077,mimic,KRUM,Byz-NSGDM,0,0.01
1200,58.884214743589745,mimic,KRUM,Byz-NSGDM,0,0.01
1230,59.30488782051282,mimic,KRUM,Byz-NSGDM,0,0.01
1260,59.56530448717949,mimic,KRUM,Byz-NSGDM,0,0.01
1290,59.845753205128204,mimic,KRUM,Byz-NSGDM,0,0.01
1320,60.046073717948715,mimic,KRUM,Byz-NSGDM,0,0.01
1350,60.20633012820513,mimic,KRUM,Byz-NSGDM,0,0.01
1380,60.5869391025641,mimic,KRUM,Byz-NSGDM,0,0.01
1410,60.9375,mimic,KRUM,Byz-NSGDM,0,0.01
1440,61.23798076923077,mimic,KRUM,Byz-NSGDM,0,0.01
1470,61.408253205128204,mimic,KRUM,Byz-NSGDM,0,0.01
1500,61.57852564102564,mimic,KRUM,Byz-NSGDM,0,0.01
30,87.11939102564102,mimic,CM,Byz-NSGDM,0,0.5
60,93.29927884615384,mimic,CM,Byz-NSGDM,0,0.5
90,94.72155448717949,mimic,CM,Byz-NSGDM,0,0.5
120,96.32411858974359,mimic,CM,Byz-NSGDM,0,0.5
150,96.58453525641026,mimic,CM,Byz-NSGDM,0,0.5
180,97.265625,mimic,CM,Byz-NSGDM,0,0.5
210,97.54607371794872,mimic,CM,Byz-NSGDM,0,0.5
240,97.62620192307692,mimic,CM,Byz-NSGDM,0,0.5
270,98.05689102564102,mimic,CM,Byz-NSGDM,0,0.5
300,93.81009615384616,mimic,CM,Byz-NSGDM,0,0.5
330,93.99038461538461,mimic,CM,Byz-NSGDM,0,0.5
360,93.77003205128206,mimic,CM,Byz-NSGDM,0,0.5
390,93.61979166666667,mimic,CM,Byz-NSGDM,0,0.5
420,93.54967948717949,mimic,CM,Byz-NSGDM,0,0.5
450,92.78846153846153,mimic,CM,Byz-NSGDM,0,0.5
480,91.78685897435898,mimic,CM,Byz-NSGDM,0,0.5
510,91.62660256410257,mimic,CM,Byz-NSGDM,0,0.5
540,90.42467948717949,mimic,CM,Byz-NSGDM,0,0.5
570,90.30448717948718,mimic,CM,Byz-NSGDM,0,0.5
600,89.98397435897436,mimic,CM,Byz-NSGDM,0,0.5
630,90.63501602564102,mimic,CM,Byz-NSGDM,0,0.5
660,91.17588141025641,mimic,CM,Byz-NSGDM,0,0.5
690,90.33453525641026,mimic,CM,Byz-NSGDM,0,0.5
720,90.2744391025641,mimic,CM,Byz-NSGDM,0,0.5
750,90.06410256410257,mimic,CM,Byz-NSGDM,0,0.5
780,89.8838141025641,mimic,CM,Byz-NSGDM,0,0.5
810,90.12419871794872,mimic,CM,Byz-NSGDM,0,0.5
840,89.63341346153847,mimic,CM,Byz-NSGDM,0,0.5
870,89.8838141025641,mimic,CM,Byz-NSGDM,0,0.5
900,90.16426282051282,mimic,CM,Byz-NSGDM,0,0.5
930,90.21434294871794,mimic,CM,Byz-NSGDM,0,0.5
960,89.99399038461539,mimic,CM,Byz-NSGDM,0,0.5
990,90.06410256410257,mimic,CM,Byz-NSGDM,0,0.5
1020,89.8036858974359,mimic,CM,Byz-NSGDM,0,0.5
1050,89.7636217948718,mimic,CM,Byz-NSGDM,0,0.5
1080,89.54326923076923,mimic,CM,Byz-NSGDM,0,0.5
1110,89.5733173076923,mimic,CM,Byz-NSGDM,0,0.5
1140,89.31290064102564,mimic,CM,Byz-NSGDM,0,0.5
1170,89.4931891025641,mimic,CM,Byz-NSGDM,0,0.5
1200,89.36298076923077,mimic,CM,Byz-NSGDM,0,0.5
1230,89.42307692307692,mimic,CM,Byz-NSGDM,0,0.5
1260,89.38301282051282,mimic,CM,Byz-NSGDM,0,0.5
1290,89.46314102564102,mimic,CM,Byz-NSGDM,0,0.5
1320,89.62339743589743,mimic,CM,Byz-NSGDM,0,0.5
1350,89.40304487179488,mimic,CM,Byz-NSGDM,0,0.5
1380,89.36298076923077,mimic,CM,Byz-NSGDM,0,0.5
1410,89.28285256410257,mimic,CM,Byz-NSGDM,0,0.5
1440,89.27283653846153,mimic,CM,Byz-NSGDM,0,0.5
1470,89.29286858974359,mimic,CM,Byz-NSGDM,0,0.5
1500,89.43309294871794,mimic,CM,Byz-NSGDM,0,0.5
30,27.06330128205128,LF,KRUM,Byz-NSGDM,0,0.01
60,32.15144230769231,LF,KRUM,Byz-NSGDM,0,0.01
90,36.14783653846154,LF,KRUM,Byz-NSGDM,0,0.01
120,40.84535256410256,LF,KRUM,Byz-NSGDM,0,0.01
150,44.62139423076923,LF,KRUM,Byz-NSGDM,0,0.01
180,47.42588141025641,LF,KRUM,Byz-NSGDM,0,0.01
210,49.39903846153846,LF,KRUM,Byz-NSGDM,0,0.01
240,51.15184294871795,LF,KRUM,Byz-NSGDM,0,0.01
270,52.13341346153846,LF,KRUM,Byz-NSGDM,0,0.01
300,52.97475961538461,LF,KRUM,Byz-NSGDM,0,0.01
330,53.75600961538461,LF,KRUM,Byz-NSGDM,0,0.01
360,54.407051282051285,LF,KRUM,Byz-NSGDM,0,0.01
390,54.95793269230769,LF,KRUM,Byz-NSGDM,0,0.01
420,55.41866987179487,LF,KRUM,Byz-NSGDM,0,0.01
450,55.84935897435897,LF,KRUM,Byz-NSGDM,0,0.01
480,55.99959935897436,LF,KRUM,Byz-NSGDM,0,0.01
510,56.22996794871795,LF,KRUM,Byz-NSGDM,0,0.01
540,56.52043269230769,LF,KRUM,Byz-NSGDM,0,0.01
570,56.770833333333336,LF,KRUM,Byz-NSGDM,0,0.01
600,57.06129807692308,LF,KRUM,Byz-NSGDM,0,0.01
630,57.28165064102564,LF,KRUM,Byz-NSGDM,0,0.01
660,57.48197115384615,LF,KRUM,Byz-NSGDM,0,0.01
690,57.62219551282051,LF,KRUM,Byz-NSGDM,0,0.01
720,57.82251602564103,LF,KRUM,Byz-NSGDM,0,0.01
750,58.03285256410256,LF,KRUM,Byz-NSGDM,0,0.01
780,58.283253205128204,LF,KRUM,Byz-NSGDM,0,0.01
810,58.47355769230769,LF,KRUM,Byz-NSGDM,0,0.01
840,58.78405448717949,LF,KRUM,Byz-NSGDM,0,0.01
870,59.0244391025641,LF,KRUM,Byz-NSGDM,0,0.01
900,59.34495192307692,LF,KRUM,Byz-NSGDM,0,0.01
930,59.71554487179487,LF,KRUM,Byz-NSGDM,0,0.01
960,60.1161858974359,LF,KRUM,Byz-NSGDM,0,0.01
990,60.42668269230769,LF,KRUM,Byz-NSGDM,0,0.01
1020,60.86738782051282,LF,KRUM,Byz-NSGDM,0,0.01
1050,61.3681891025641,LF,KRUM,Byz-NSGDM,0,0.01
1080,61.77884615384615,LF,KRUM,Byz-NSGDM,0,0.01
1110,62.1494391025641,LF,KRUM,Byz-NSGDM,0,0.01
1140,62.59014423076923,LF,KRUM,Byz-NSGDM,0,0.01
1170,63.07091346153846,LF,KRUM,Byz-NSGDM,0,0.01
1200,63.61177884615385,LF,KRUM,Byz-NSGDM,0,0.01
1230,63.982371794871796,LF,KRUM,Byz-NSGDM,0,0.01
1260,64.5733173076923,LF,KRUM,Byz-NSGDM,0,0.01
1290,65.01402243589743,LF,KRUM,Byz-NSGDM,0,0.01
1320,65.55488782051282,LF,KRUM,Byz-NSGDM,0,0.01
1350,66.08573717948718,LF,KRUM,Byz-NSGDM,0,0.01
1380,66.55649038461539,LF,KRUM,Byz-NSGDM,0,0.01
1410,67.05729166666667,LF,KRUM,Byz-NSGDM,0,0.01
1440,67.41786858974359,LF,KRUM,Byz-NSGDM,0,0.01
